batch size,trial #,exact objective val,exact time,naive obective val,naive time,inexact objective val,inexact time,greedy objective val,greedy time
10,0,643.52,0.10301494598388672,982.6699999999998,0.000186920166015625,645.6700000000001,0.06638121604919434,645.6700000000001,0.0027229785919189453
10,1,1003.19,0.11960840225219727,1078.4499999999998,0.00022673606872558594,1518.22,0.11086130142211914,1018.64,0.005944252014160156
10,2,759.32,0.21945738792419434,770.8199999999999,0.00024127960205078125,759.3199999999999,0.13680338859558105,789.9399999999998,0.006169557571411133
10,3,2288.2,0.13390016555786133,2652.45,0.00021910667419433594,2322.0,0.10017085075378418,2852.31,0.005320310592651367
10,4,3649.1900000000005,0.17458415031433105,4917.61,0.00024628639221191406,4878.36,0.10966205596923828,4878.36,0.00705409049987793
10,5,651.5299999999997,0.1772913932800293,987.78,0.0002377033233642578,651.53,0.11596107482910156,987.78,0.00858306884765625
10,6,296.29,0.21175169944763184,624.94,0.0002741813659667969,624.94,0.10656952857971191,624.94,0.007331132888793945
10,7,601.3400000000001,0.14967894554138184,614.3899999999999,0.00021529197692871094,614.3899999999999,0.1441481113433838,830.03,0.006003379821777344
10,8,485.51,0.07006359100341797,487.66,0.00019168853759765625,487.66,0.04854750633239746,487.66,0.0033071041107177734
10,9,1001.6399999999999,0.09533500671386719,1017.09,0.000217437744140625,1001.6400000000001,0.06777572631835938,1017.09,0.0043871402740478516
10,10,799.5600000000001,0.1888103485107422,1218.32,0.00021529197692871094,801.71,0.1018984317779541,1203.47,0.0059778690338134766
10,11,352.1500000000001,0.06193399429321289,360.79999999999995,0.00020074844360351562,360.79999999999995,0.05693387985229492,519.24,0.0023984909057617188
10,12,629.1999999999998,0.15752458572387695,892.6299999999999,0.00021886825561523438,796.0799999999999,0.06790018081665039,1144.0199999999998,0.003055095672607422
10,13,4454.43,0.4343090057373047,4613.849999999999,0.0003643035888671875,4454.429999999999,0.3264193534851074,4613.849999999999,0.022162675857543945
10,14,850.3899999999999,0.17012262344360352,1127.7199999999998,0.00027942657470703125,863.44,0.1429128646850586,1576.29,0.008787155151367188
10,15,268.81999999999994,0.10755109786987305,388.34,0.00023794174194335938,388.34,0.10558795928955078,575.6800000000001,0.0035996437072753906
10,16,1464.779999854522,0.17642664909362793,1464.7800000000002,0.0002853870391845703,1464.7800000000002,0.1188819408416748,1464.7800000000002,0.008996725082397461
10,17,857.1,0.21215605735778809,896.3500000000001,0.0002601146697998047,956.19,0.11773514747619629,896.3500000000001,0.007715463638305664
10,18,545.9300000000001,0.21452665328979492,665.19,0.0002703666687011719,650.0899999999999,0.16714119911193848,1247.21,0.011473894119262695
10,19,711.6399999999999,0.07575058937072754,1167.6299999999999,0.0002307891845703125,726.74,0.0617365837097168,923.28,0.0024530887603759766
10,20,995.0899999999999,0.14986705780029297,1145.01,0.0002713203430175781,995.0899999999999,0.11847758293151855,1145.01,0.008676528930664062
